City,Date,Cases,Deaths
Wayne,2020-04-21,14255,1278
Wayne,2020-04-22,14561,1319
Wayne,2020-04-23,14994,1396
Wayne,2020-04-24,15407,1443
Wayne,2020-04-25,15548,1560
Wayne,2020-04-26,15748,1580
Wayne,2020-04-27,15872,1622
Wayne,2020-04-28,16173,1682
Wayne,2020-04-29,16494,1727
Wayne,2020-04-30,16729,1782
Wyandotte,2020-03-12,1,1
Wyandotte,2020-03-13,1,1
Wyandotte,2020-03-14,1,1
Wyandotte,2020-03-15,1,1
Wyandotte,2020-03-16,1,1
Wyandotte,2020-03-17,3,1
Wyandotte,2020-03-18,5,1
Wyandotte,2020-03-19,8,1
Wyandotte,2020-03-20,9,1
Wyandotte,2020-03-21,13,1
Wyandotte,2020-03-22,14,1
Wyandotte,2020-03-23,16,1
Wyandotte,2020-03-24,22,2
Wyandotte,2020-03-25,27,2
Wyandotte,2020-03-26,34,2
Wyandotte,2020-03-27,43,3
Wyandotte,2020-03-28,53,3
Wyandotte,2020-03-29,55,4
Wyandotte,2020-03-30,67,4
Wyandotte,2020-03-31,79,4
Wyandotte,2020-04-01,93,4
Wyandotte,2020-04-02,106,5
Wyandotte,2020-04-03,131,6
Wyandotte,2020-04-04,149,6
Wyandotte,2020-04-05,161,6
Wyandotte,2020-04-06,186,7
Wyandotte,2020-04-07,192,10
Wyandotte,2020-04-08,245,13
Wyandotte,2020-04-09,277,16
Wyandotte,2020-04-10,300,20
Wyandotte,2020-04-11,315,24
Wyandotte,2020-04-12,332,24
Wyandotte,2020-04-13,337,29
Wyandotte,2020-04-14,345,30
Wyandotte,2020-04-15,363,31
Wyandotte,2020-04-16,379,34
Wyandotte,2020-04-17,400,35
Wyandotte,2020-04-18,412,35
Wyandotte,2020-04-19,417,37
Wyandotte,2020-04-20,426,44
Wyandotte,2020-04-21,433,44
Wyandotte,2020-04-22,471,46
Wyandotte,2020-04-23,490,47
Wyandotte,2020-04-24,527,49
Wyandotte,2020-04-25,555,50
Wyandotte,2020-04-26,565,51
Wyandotte,2020-04-27,573,53
Wyandotte,2020-04-28,585,53
Wyandotte,2020-04-29,619,55
Wyandotte,2020-04-30,677,55
